task,item_id,entity_type,entity,correct,intuitive,intuitive_2,question,prefix,population_correct,population_intuitive,population_ratio,condition,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_intuitive_first_token,logits_intuitive,logits_deltas_intuitive,mean_logprob_correct,mean_logprob_intuitive,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_intuitive,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_intuitive,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_intuitive_first_token,control_logits_intuitive,control_logits_deltas_intuitive,control_mean_logprob_correct,control_mean_logprob_intuitive,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_intuitive,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_intuitive,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
capitals-recognition,28,state,Nevada,Carson City,Las Vegas,,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,correct_first,True,"The capital of Nevada is either Carson City or Las Vegas. In fact,","The capital of Nevada is either Carson City or Las Vegas. In fact, the capital of Nevada is",9,9.039883,4032,"[2.144566059112549, 1.039656162261963, 6.004926681518555]","[0.42231449484825134, 2.361560821533203, 2.452410936355591]",4879,"[1.9680821895599365, 1.5885294675827026, 3.236935615539551]","[1.5207334756851196, 2.8960723876953125, 2.0521726608276367]",-8.207578,-8.883645,correct,True,-24.622732,-26.650936,correct,True,-9.879536,-10.056019,correct,True,8.826144,3217,"[2.1933605670928955, 3.816879987716675, 7.41129207611084]","[-0.007459328044205904, 0.22673571109771729, 1.2072449922561646]",1862,"[2.630601406097412, 3.4880263805389404, 3.6097412109375]","[-3.514683961868286, 2.7148170471191406, 1.7764171361923218]",-7.581955,-8.637207,correct,True,-22.745865,-25.911621,correct,True,-9.724272,-9.28703,intuitive,False,The capital
capitals-recognition,28,state,Nevada,Carson City,Las Vegas,,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,correct_first,True,"The capital of Nevada is either Carson City or Las Vegas. In fact,","The capital of Nevada is either Carson City or Las Vegas. In fact, the capital of Nevada is",10,8.719092,2939,"[2.2028987407684326, 2.2381322383880615, 6.329626083374023]","[-0.4281473755836487, -1.7172287702560425, 0.6172457337379456]",1747,"[2.6021618843078613, 2.887789726257324, 3.7352161407470703]","[-0.48105525970458984, -1.0112714767456055, -1.728572964668274]",-7.527641,-8.01164,correct,True,-22.582922,-24.03492,correct,True,-9.671788,-9.272525,intuitive,False,8.496716,2495,"[2.0128817558288574, 3.7025868892669678, 7.188375949859619]","[-0.07389312237501144, -0.6880816221237183, -0.467041939496994]",6229,"[1.2114908695220947, 4.378634929656982, 3.9903013706207275]","[-3.5721349716186523, 0.40651223063468933, 1.7541272640228271]",-7.5733924,-8.560772,correct,True,-22.720177,-25.682316,correct,True,-9.580008,-10.381399,correct,True,The capital
capitals-recognition,28,state,Nevada,Carson City,Las Vegas,,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,correct_first,True,"The capital of Nevada is either Carson City or Las Vegas. In fact,","The capital of Nevada is either Carson City or Las Vegas. In fact, the capital of Nevada is",11,8.875621,4812,"[1.83010733127594, 1.1017646789550781, 6.389342784881592]","[-3.4361209869384766, 0.36138761043548584, 0.5625446438789368]",3275,"[2.1747963428497314, 2.1503124237060547, 2.856072425842285]","[0.7400104403495789, 1.2157121896743774, 0.8608744144439697]",-8.022763,-8.930298,correct,True,-24.06829,-26.790894,correct,True,-10.068115,-9.723427,intuitive,False,8.677572,3876,"[1.8663474321365356, 2.9163007736206055, 6.214712142944336]","[-2.652390241622925, 1.8943324089050293, 1.3806185722351074]",18176,"[-0.023918483406305313, 4.094018936157227, 4.347618103027344]","[-0.07800697535276413, 2.879182815551758, -0.8119207620620728]",-8.387114,-9.027884,correct,True,-25.16134,-27.08365,correct,True,-9.898023,-11.788288,correct,True,The capital
capitals-recognition,28,state,Nevada,Carson City,Las Vegas,,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,correct_first,True,"The capital of Nevada is either Carson City or Las Vegas. In fact,","The capital of Nevada is either Carson City or Las Vegas. In fact, the capital of Nevada is",12,8.442684,16051,"[0.06645244359970093, 1.214335322380066, 6.30252742767334]","[0.8868334889411926, -0.24695418775081635, 4.2884111404418945]",1710,"[2.470512628555298, 2.6132941246032715, 2.9538941383361816]","[0.8852233290672302, -0.7223836779594421, 0.1710706353187561]",-8.667619,-8.691365,correct,True,-26.002857,-26.074097,correct,True,-11.675589,-9.271528,intuitive,False,8.112896,11240,"[0.7463341355323792, 3.542992115020752, 6.331707954406738]","[0.4523599147796631, -0.42142850160598755, 2.3730599880218506]",18541,"[-0.048364248126745224, 5.013844966888428, 3.6511340141296387]","[1.4520014524459839, 0.3908733129501343, -0.32109564542770386]",-8.497578,-9.113519,correct,True,-25.492733,-27.340555,correct,True,-11.133419,-11.928118,correct,True,The capital
capitals-recognition,28,state,Nevada,Carson City,Las Vegas,,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,correct_first,True,"The capital of Nevada is either Carson City or Las Vegas. In fact,","The capital of Nevada is either Carson City or Las Vegas. In fact, the capital of Nevada is",13,8.30341,11658,"[0.5053375363349915, 0.9290938973426819, 7.24088716506958]","[-1.7981129884719849, 1.257630705833435, 1.5753246545791626]",1181,"[2.747143507003784, 1.9233150482177734, 2.8040788173675537]","[-0.993225634098053, -3.1386375427246094, 0.6762920022010803]",-8.303575,-8.808921,correct,True,-24.910725,-26.426762,correct,True,-11.27064,-9.028834,intuitive,False,8.418892,10054,"[0.8334240913391113, 3.0584933757781982, 6.686640739440918]","[1.1738322973251343, -0.3755050599575043, 1.8327815532684326]",13256,"[0.46097129583358765, 4.722261905670166, 3.143490791320801]","[0.2727798521518707, -0.5057094693183899, -0.03177642822265625]",-8.505478,-9.140403,correct,True,-25.516434,-27.421207,correct,True,-10.935959,-11.308413,correct,True,The capital
capitals-recognition,28,state,Nevada,Carson City,Las Vegas,,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,correct_first,True,"The capital of Nevada is either Carson City or Las Vegas. In fact,","The capital of Nevada is either Carson City or Las Vegas. In fact, the capital of Nevada is",14,7.759789,21346,"[-0.4321648180484772, 1.416703462600708, 7.216569900512695]","[0.2601577639579773, 4.295351028442383, 1.9522011280059814]",3434,"[2.038975477218628, 0.6944254636764526, 2.9157521724700928]","[-1.717565655708313, 0.14120428264141083, 2.9085919857025146]",-8.841602,-9.53606,correct,True,-26.524807,-28.608181,correct,True,-12.481884,-10.010743,intuitive,False,7.8743043,6878,"[1.1328651905059814, 2.7010576725006104, 6.862308502197266]","[-0.13643671572208405, 3.7074098587036133, 3.135148763656616]",11762,"[0.5113731622695923, 4.178638935089111, 3.024864435195923]","[-1.015942931175232, 4.232884407043457, 2.7839882373809814]",-8.524173,-9.1986265,correct,True,-25.57252,-27.595879,correct,True,-10.619568,-11.241058,correct,True,The capital
capitals-recognition,28,state,Nevada,Carson City,Las Vegas,,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,correct_first,True,"The capital of Nevada is either Carson City or Las Vegas. In fact,","The capital of Nevada is either Carson City or Las Vegas. In fact, the capital of Nevada is",15,6.408161,18745,"[-0.27322202920913696, 3.1169075965881348, 7.059370994567871]","[3.6430275440216064, -0.8322106599807739, 2.725606679916382]",7811,"[1.0508924722671509, 0.7471123337745667, 3.7332870960235596]","[4.468606472015381, 6.072372913360596, 3.8640575408935547]",-8.161399,-9.70837,correct,True,-24.484196,-29.12511,correct,True,-12.549877,-11.225762,intuitive,False,7.7450776,9492,"[1.0039753913879395, 4.08565092086792, 7.250575065612793]","[0.13531067967414856, -0.2428390085697174, 4.177791595458984]",17417,"[0.142548069357872, 5.606715679168701, 3.689467430114746]","[4.6122212409973145, 1.1159952878952026, 2.2803900241851807]",-7.9143887,-8.98444,correct,True,-23.743166,-26.95332,correct,True,-11.020043,-11.881472,correct,True,The capital
capitals-recognition,28,state,Nevada,Carson City,Las Vegas,,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,correct_first,True,"The capital of Nevada is either Carson City or Las Vegas. In fact,","The capital of Nevada is either Carson City or Las Vegas. In fact, the capital of Nevada is",16,4.642814,5230,"[1.8043910264968872, 2.492335319519043, 7.701301097869873]","[3.168663501739502, 2.371638059616089, 2.4555115699768066]",970,"[3.327638864517212, 3.1375579833984375, 4.805781841278076]","[0.6749091148376465, 3.589395523071289, 3.0934526920318604]",-7.972637,-8.118531,correct,True,-23.917912,-24.355593,correct,True,-11.3487015,-9.825454,intuitive,False,6.656251,9495,"[0.9554015398025513, 3.6947877407073975, 8.326727867126465]","[1.0386732816696167, 1.4807106256484985, 3.5419228076934814]",3915,"[1.8275610208511353, 5.692808151245117, 4.403350353240967]","[2.4816031455993652, 1.8519197702407837, 2.90437912940979]",-7.923088,-8.278802,correct,True,-23.769264,-24.836405,correct,True,-11.261188,-10.389028,intuitive,False,The capital
capitals-recognition,28,state,Nevada,Carson City,Las Vegas,,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,correct_first,True,"The capital of Nevada is either Carson City or Las Vegas. In fact,","The capital of Nevada is either Carson City or Las Vegas. In fact, the capital of Nevada is",17,5.9779205,1142,"[3.0683155059814453, 3.301180601119995, 7.983566761016846]","[-1.4518707990646362, 2.175030469894409, 0.013115529902279377]",881,"[3.2911088466644287, 4.36586856842041, 5.468711853027344]","[0.32925066351890564, 7.878527641296387, 0.9284527897834778]",-7.1349087,-7.3426957,correct,True,-21.404726,-22.028088,correct,True,-9.570836,-9.3480425,intuitive,False,3.9292703,6411,"[1.2506226301193237, 3.8728747367858887, 8.927900314331055]","[-0.501528263092041, 2.1880288124084473, 1.0407168865203857]",1304,"[2.62020206451416, 6.006219863891602, 4.999731063842773]","[-0.5971778631210327, 7.103911876678467, 0.06772273778915405]",-7.938454,-8.168349,correct,True,-23.815363,-24.505049,correct,True,-11.734399,-10.36482,intuitive,False,The capital
capitals-recognition,28,state,Nevada,Carson City,Las Vegas,,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,correct_first,True,"The capital of Nevada is either Carson City or Las Vegas. In fact,","The capital of Nevada is either Carson City or Las Vegas. In fact, the capital of Nevada is",18,4.755912,2000,"[2.3060097694396973, 3.7499332427978516, 7.509750843048096]","[-0.7891438603401184, 3.0618362426757812, 2.7417852878570557]",709,"[3.204667329788208, 7.024274826049805, 5.448384761810303]","[3.6535611152648926, 6.878329277038574, 2.7071166038513184]",-7.42131,-6.661602,intuitive,False,-22.26393,-19.984806,intuitive,False,-10.526468,-9.6278105,intuitive,False,4.026946,6596,"[1.0487629175186157, 4.353349208831787, 8.65507698059082]","[0.7258419990539551, 3.1881330013275146, 2.4215354919433594]",1590,"[2.320380210876465, 8.346362113952637, 4.742694854736328]","[2.0706467628479004, 3.5530002117156982, 2.868067741394043]",-7.778408,-7.477038,intuitive,False,-23.335224,-22.431114,intuitive,False,-11.766945,-10.495328,intuitive,False,The capital
capitals-recognition,28,state,Nevada,Carson City,Las Vegas,,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,correct_first,True,"The capital of Nevada is either Carson City or Las Vegas. In fact,","The capital of Nevada is either Carson City or Las Vegas. In fact, the capital of Nevada is",19,2.420509,4829,"[1.6732431650161743, 4.283836364746094, 7.633938789367676]","[-1.4325584173202515, 22.1955623626709, 4.918925762176514]",298,"[4.219098091125488, 8.603619575500488, 5.919652938842773]","[1.7532635927200317, 15.663186073303223, 4.083754539489746]",-8.097358,-6.3018146,intuitive,False,-24.292074,-18.905443,intuitive,False,-12.734896,-10.189041,intuitive,False,3.340972,5751,"[1.1543362140655518, 4.853366851806641, 8.48363971710205]","[-1.3532137870788574, 2.1303014755249023, 4.1335272789001465]",944,"[2.686960458755493, 8.72332763671875, 5.247272491455078]","[1.785968542098999, 6.5121541023254395, 3.3185057640075684]",-7.998554,-7.1949754,intuitive,False,-23.995663,-21.584927,intuitive,False,-11.988463,-10.455839,intuitive,False,The capital
capitals-recognition,28,state,Nevada,Carson City,Las Vegas,,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,correct_first,True,"The capital of Nevada is either Carson City or Las Vegas. In fact,","The capital of Nevada is either Carson City or Las Vegas. In fact, the capital of Nevada is",20,0.99773884,6895,"[1.0183429718017578, 12.173697471618652, 8.403263092041016]","[11.554597854614258, 12.327667236328125, 8.329230308532715]",227,"[4.418924808502197, 12.863151550292969, 6.655940055847168]","[14.192745208740234, 25.473012924194336, 4.3254289627075195]",-6.1808867,-7.1363616,correct,True,-18.54266,-21.409084,correct,True,-14.9799595,-11.579378,intuitive,False,2.3930984,9307,"[0.6360068321228027, 5.058725833892822, 8.782384872436523]","[1.5852943658828735, 2.890667200088501, 5.983822345733643]",723,"[2.8925225734710693, 10.151376724243164, 5.7444658279418945]","[1.3857296705245972, 7.049123287200928, 3.2174720764160156]",-8.120387,-8.261014,correct,True,-24.36116,-24.783041,correct,True,-13.405043,-11.148527,intuitive,False,The capital
capitals-recognition,28,state,Nevada,Carson City,Las Vegas,,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,correct_first,True,"The capital of Nevada is either Carson City or Las Vegas. In fact,","The capital of Nevada is either Carson City or Las Vegas. In fact, the capital of Nevada is",21,1.2566537,179,"[4.895135402679443, 14.879951477050781, 10.179308891296387]","[0.02286798693239689, 7.203584671020508, 3.7764651775360107]",10,"[8.782191276550293, 20.344745635986328, 7.380059719085693]","[3.7013943195343018, 8.455464363098145, 3.251610279083252]",-4.207838,-5.923384,correct,True,-12.623514,-17.770153,correct,True,-10.738137,-6.8510814,intuitive,False,2.342212,6753,"[1.0230896472930908, 5.404703617095947, 9.880210876464844]","[0.8738559484481812, 2.870971202850342, 3.192711591720581]",766,"[2.9560439586639404, 11.44011116027832, 6.2439446449279785]","[2.7839038372039795, 2.97869873046875, 3.285844087600708]",-7.8750043,-8.070602,correct,True,-23.625013,-24.211807,correct,True,-13.53327,-11.600315,intuitive,False,The capital
capitals-recognition,28,state,Nevada,Carson City,Las Vegas,,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,correct_first,True,"The capital of Nevada is either Carson City or Las Vegas. In fact,","The capital of Nevada is either Carson City or Las Vegas. In fact, the capital of Nevada is",22,2.2512388,314,"[4.342460632324219, 15.13599967956543, 10.5692138671875]","[18.112878799438477, 3.2757821083068848, 9.20496654510498]",11,"[8.89069938659668, 20.601150512695312, 7.67347526550293]","[9.27967357635498, 13.975613594055176, 3.46916127204895]",-4.0697236,-5.751854,correct,True,-12.209171,-17.255562,correct,True,-10.619291,-6.071053,intuitive,False,1.7577032,4547,"[1.150130033493042, 5.673854827880859, 10.146865844726562]","[0.17884689569473267, 0.8192676901817322, 11.665699005126953]",364,"[3.3993749618530273, 11.181447982788086, 6.659995079040527]","[-0.5919637084007263, 7.774316310882568, 4.823090553283691]",-7.7500453,-7.4512086,intuitive,False,-23.250135,-22.353626,intuitive,False,-13.448786,-11.199541,intuitive,False,The capital
capitals-recognition,28,state,Nevada,Carson City,Las Vegas,,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,correct_first,True,"The capital of Nevada is either Carson City or Las Vegas. In fact,","The capital of Nevada is either Carson City or Las Vegas. In fact, the capital of Nevada is",23,2.9716408,15,"[9.46442699432373, 14.362971305847168, 12.6099271774292]","[4.844780445098877, 5.3233466148376465, 2.9378626346588135]",7,"[10.715875625610352, 22.54641342163086, 8.071879386901855]","[1.5782926082611084, 12.374058723449707, 2.9192681312561035]",-2.8283856,-5.112064,correct,True,-8.485157,-15.336191,correct,True,-5.2469234,-3.9954748,intuitive,False,1.6417124,5739,"[1.093691110610962, 5.184256076812744, 12.607059478759766]","[2.156221866607666, 4.074416160583496, 3.4988906383514404]",683,"[2.9737706184387207, 12.386101722717285, 7.445558071136475]","[-0.917114794254303, 9.539042472839355, 2.2885799407958984]",-7.835358,-7.493801,intuitive,False,-23.506075,-22.481403,intuitive,False,-13.680259,-11.8001795,intuitive,False,The capital
capitals-recognition,28,state,Nevada,Carson City,Las Vegas,,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,correct_first,True,"The capital of Nevada is either Carson City or Las Vegas. In fact,","The capital of Nevada is either Carson City or Las Vegas. In fact, the capital of Nevada is",24,2.42886,10,"[9.861762046813965, 14.737774848937988, 12.833120346069336]","[3.2856991291046143, 3.822338104248047, 7.626725673675537]",8,"[10.064544677734375, 24.465356826782227, 8.393819808959961]","[2.548361301422119, 7.141731262207031, 7.188997268676758]",-2.4123492,-5.854077,correct,True,-7.2370477,-17.562231,correct,True,-4.855155,-4.6523724,intuitive,False,1.5138847,3396,"[1.5007060766220093, 5.869178295135498, 12.695136070251465]","[2.1077420711517334, 1.9545832872390747, 5.222692966461182]",1040,"[2.5161983966827393, 14.160099029541016, 7.56427526473999]","[0.3414389491081238, 6.437143325805664, 6.9435248374938965]",-7.6000175,-8.2990885,correct,True,-22.800053,-24.897266,correct,True,-13.59981,-12.584317,intuitive,False,The capital
