task,item_id,entity_type,entity,correct,intuitive,intuitive_2,question,prefix,population_correct,population_intuitive,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_intuitive_first_token,logits_intuitive,logits_deltas_intuitive,mean_logprob_correct,mean_logprob_intuitive,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_intuitive,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_intuitive,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_intuitive_first_token,control_logits_intuitive,control_logits_deltas_intuitive,control_mean_logprob_correct,control_mean_logprob_intuitive,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_intuitive,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_intuitive,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,31,9.218924,16159,"[-0.1200832650065422, -0.6408404111862183, 3.381614923477173, 2.944079637527466]","[0.7619127631187439, 0.7518743276596069, 1.8384183645248413, 1.7121714353561401]",590,"[2.9251925945281982, 12.023079872131348]","[3.275761604309082, 2.2089083194732666]",-10.174171,-4.4680505,intuitive,False,-40.696686,-8.936101,intuitive,False,-11.458521,-8.413245,intuitive,False,7.9628234,19551,"[-0.40939074754714966, 1.3399255275726318, 3.823193073272705, 3.467501640319824]","[0.05905032157897949, -2.3470373153686523, -0.09872588515281677, 0.31781265139579773]",3492,"[1.631631851196289, 12.216858863830566]","[2.3005495071411133, 1.7319388389587402]",-9.426802,-5.1994042,intuitive,False,-37.707207,-10.3988085,intuitive,False,-12.074786,-10.033764,intuitive,False,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,32,9.206075,14464,"[0.06512747704982758, -0.45985954999923706, 3.670384407043457, 3.2251951694488525]","[-2.428427219390869, -1.105364203453064, 1.94232976436615, 2.093691349029541]",250,"[3.543799638748169, 11.864245414733887]","[1.1123934984207153, -0.5326303839683533]",-9.915379,-4.190853,intuitive,False,-39.661514,-8.381706,intuitive,False,-11.280409,-7.801736,intuitive,False,8.063288,18815,"[-0.3847244679927826, 0.7658535838127136, 3.617022752761841, 3.398146390914917]","[-2.146585464477539, -1.2617594003677368, 0.043795160949230194, 1.8885736465454102]",2135,"[1.9696274995803833, 12.298553466796875]","[1.2211753129959106, 1.1354682445526123]",-9.5746,-4.978789,intuitive,False,-38.2984,-9.957578,intuitive,False,-11.971963,-9.617611,intuitive,False,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,33,9.174826,20446,"[-0.5279021263122559, -0.7176377773284912, 4.036549091339111, 3.6307477951049805]","[-1.9931435585021973, -1.0282297134399414, 3.6655592918395996, 2.2827911376953125]",226,"[3.6505794525146484, 11.123130798339844]","[4.771953105926514, 4.102553367614746]",-9.919434,-4.358244,intuitive,False,-39.677734,-8.716488,intuitive,False,-11.947689,-7.7692075,intuitive,False,7.83729,21895,"[-0.7790707349777222, 0.390286922454834, 3.489985704421997, 3.7408437728881836]","[-0.7587440013885498, 1.0959011316299438, 3.963195562362671, 2.4893741607666016]",1600,"[2.1360318660736084, 12.158636093139648]","[0.7357759475708008, 2.5389151573181152]",-9.686272,-4.8659825,intuitive,False,-38.745087,-9.731965,intuitive,False,-12.354767,-9.439665,intuitive,False,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,34,9.157692,25308,"[-1.0282877683639526, -1.003469467163086, 4.861130714416504, 4.066518306732178]","[0.528144359588623, 1.542651653289795, 0.5711150765419006, 0.3692372143268585]",39,"[4.750500202178955, 11.73055648803711]","[2.6781556606292725, 0.28492283821105957]",-9.803629,-3.7294846,intuitive,False,-39.214516,-7.458969,intuitive,False,-12.582704,-6.8039155,intuitive,False,7.99161,23439,"[-0.9055553078651428, 0.7096231579780579, 4.549823760986328, 4.248489856719971]","[0.7732826471328735, 0.14169932901859283, 0.11250986903905869, 0.495187908411026]",1678,"[2.1952359676361084, 12.324984550476074]","[3.1183106899261475, 3.501615285873413]",-9.219597,-4.839618,intuitive,False,-36.878387,-9.679236,intuitive,False,-12.52799,-9.427198,intuitive,False,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,35,9.1566105,24658,"[-0.8658298254013062, -0.5995506644248962, 4.417953968048096, 3.7628798484802246]","[-0.9213611483573914, 2.8837597370147705, 0.261341392993927, 1.635029673576355]",22,"[5.221659183502197, 11.340215682983398]","[1.6249918937683105, 3.4055542945861816]",-9.94796,-3.5930378,intuitive,False,-39.79184,-7.1860757,intuitive,False,-12.5031395,-6.4156504,intuitive,False,7.576022,22050,"[-0.7052401304244995, 0.6986372470855713, 4.194757461547852, 3.8818812370300293]","[-0.3085322380065918, 0.5378110408782959, 0.00705091655254364, 0.506654679775238]",947,"[2.7205452919006348, 12.55576229095459]","[1.006057620048523, 1.413651704788208]",-9.415199,-4.629571,intuitive,False,-37.660797,-9.259142,intuitive,False,-12.491556,-9.065771,intuitive,False,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,36,9.137398,25327,"[-1.0403844118118286, 0.1681588590145111, 4.095264434814453, 3.944404125213623]","[-2.044682264328003, 0.5050049424171448, 3.3554749488830566, 0.5620285868644714]",18,"[5.326895713806152, 11.390028953552246]","[0.30392780900001526, 2.5507051944732666]",-9.725625,-3.4615965,intuitive,False,-38.9025,-6.923193,intuitive,False,-12.612946,-6.2456646,intuitive,False,7.275095,21793,"[-0.7306753396987915, 0.8030787110328674, 3.8660216331481934, 3.7314765453338623]","[2.0364577770233154, 1.460066318511963, 2.999382972717285, 0.218401700258255]",833,"[2.78122615814209, 12.316786766052246]","[-0.9282138347625732, 5.002809524536133]",-9.415237,-4.6175394,intuitive,False,-37.66095,-9.235079,intuitive,False,-12.529646,-9.017744,intuitive,False,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,37,9.155065,27909,"[-1.4799724817276, 0.28748515248298645, 4.669669151306152, 3.781055450439453]","[1.193934440612793, -1.0572116374969482, 0.7290748953819275, 1.9988653659820557]",23,"[5.063653945922852, 10.966623306274414]","[2.233896017074585, 3.2156805992126465]",-9.683645,-3.7369902,intuitive,False,-38.73458,-7.4739804,intuitive,False,-13.043484,-6.499858,intuitive,False,6.9597087,16463,"[-0.20790618658065796, 1.1439975500106812, 4.408260345458984, 3.4412472248077393]","[0.3091360628604889, 0.5870643258094788, 1.2606065273284912, 1.8691476583480835]",1317,"[2.3502695560455322, 12.716292381286621]","[-0.5217285752296448, 6.162350654602051]",-9.145495,-4.7977343,intuitive,False,-36.58198,-9.5954685,intuitive,False,-11.998316,-9.440141,intuitive,False,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,38,9.094108,25443,"[-1.1302649974822998, 0.02909194491803646, 4.65563440322876, 4.062780380249023]","[-0.10828477889299393, 5.3084917068481445, 0.12420066446065903, 2.906294107437134]",15,"[5.367093086242676, 11.019618034362793]","[0.256885290145874, 6.3481621742248535]",-9.561114,-3.503693,intuitive,False,-38.244457,-7.007386,intuitive,False,-12.638453,-6.141094,intuitive,False,5.3174486,15925,"[-0.12136171758174896, 1.2369310855865479, 4.5155487060546875, 3.6659834384918213]","[0.16549161076545715, 3.0116865634918213, 1.4123185873031616, 1.6663819551467896]",1982,"[2.043184995651245, 13.476921081542969]","[1.559208869934082, 6.094670295715332]",-9.102528,-5.115615,intuitive,False,-36.41011,-10.23123,intuitive,False,-12.3137665,-10.1492195,intuitive,False,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,39,9.124359,24226,"[-1.0826678276062012, 1.5143892765045166, 4.148396015167236, 4.547749996185303]","[3.1987264156341553, 8.916430473327637, 1.7493901252746582, 3.730128765106201]",16,"[5.0765156745910645, 11.102226257324219]","[11.238276481628418, 4.602685451507568]",-9.080754,-3.531038,intuitive,False,-36.323017,-7.062076,intuitive,False,-12.424277,-6.2650933,intuitive,False,5.0678816,15617,"[-0.07581904530525208, 1.9795101881027222, 4.4398040771484375, 3.72523832321167]","[1.2579504251480103, 2.914569854736328, 2.0494508743286133, 3.046093225479126]",1663,"[2.209425687789917, 13.444631576538086]","[1.1542848348617554, 3.729470729827881]",-8.871762,-5.078845,intuitive,False,-35.48705,-10.15769,intuitive,False,-12.368053,-10.0828085,intuitive,False,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,40,7.2656636,14009,"[0.10263190418481827, 4.398582458496094, 4.232105255126953, 5.13608980178833]","[2.796672821044922, 4.1561079025268555, 1.8449312448501587, 1.702959656715393]",2,"[8.225411415100098, 11.531874656677246]","[2.4452054500579834, 5.6269073486328125]",-8.199754,-2.0748005,intuitive,False,-32.799015,-4.149601,intuitive,False,-11.654418,-3.5316327,intuitive,False,4.142379,13293,"[0.18423953652381897, 2.61924409866333, 4.624847888946533, 4.259102821350098]","[0.27716782689094543, 1.8107869625091553, 1.4246034622192383, 2.3630261421203613]",1520,"[2.2948098182678223, 13.818841934204102]","[0.21515218913555145, 4.758360385894775]",-8.571283,-5.1963844,intuitive,False,-34.285133,-10.392769,intuitive,False,-12.448947,-10.338376,intuitive,False,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,41,7.8892794,7252,"[0.8463124632835388, 5.283909320831299, 4.2234787940979, 5.142731666564941]","[0.921568751335144, 6.930037975311279, 3.212245464324951, 3.41672682762146]",2,"[8.148706436157227, 11.672025680541992]","[3.2323293685913086, 11.207340240478516]",-7.669799,-1.9818523,intuitive,False,-30.679195,-3.9637046,intuitive,False,-10.743423,-3.4410274,intuitive,False,3.3970275,12345,"[0.23191474378108978, 2.928050994873047, 4.548012733459473, 4.395459175109863]","[0.5979994535446167, 4.517703056335449, 2.571183681488037, 2.4869091510772705]",1788,"[2.1316275596618652, 13.831138610839844]","[-0.20529116690158844, 10.546479225158691]",-8.639045,-5.414701,intuitive,False,-34.55618,-10.829402,intuitive,False,-12.677949,-10.778236,intuitive,False,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,42,7.4164734,5788,"[1.0165289640426636, 6.6494927406311035, 4.5352301597595215, 5.728567123413086]","[1.2304707765579224, 0.866504967212677, 2.738558769226074, 4.4759979248046875]",3,"[8.390725135803223, 12.850814819335938]","[2.576655387878418, 9.709249496459961]",-7.0520167,-1.7190818,intuitive,False,-28.208067,-3.4381635,intuitive,False,-10.611438,-3.2372417,intuitive,False,2.5014036,10975,"[0.33314594626426697, 3.9125335216522217, 4.798349380493164, 5.25103235244751]","[-1.1618714332580566, 2.829441547393799, 4.25050687789917, 4.368002891540527]",2195,"[1.9148002862930298, 15.689146995544434]","[2.8775484561920166, 9.689142227172852]",-8.234654,-5.692409,intuitive,False,-32.938618,-11.384818,intuitive,False,-12.957016,-11.375361,intuitive,False,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,43,7.170019,4641,"[1.2252775430679321, 6.23558235168457, 4.695956707000732, 6.308757781982422]","[0.027939092367887497, 7.342002868652344, 4.432825565338135, 2.8242146968841553]",3,"[8.38189697265625, 13.478233337402344]","[7.221685886383057, 6.479575157165527]",-6.897887,-1.7037548,intuitive,False,-27.591549,-3.4075096,intuitive,False,-10.459486,-3.3028648,intuitive,False,2.0393894,13837,"[0.07359736412763596, 4.277100086212158, 5.3957600593566895, 5.834261417388916]","[-1.0666263103485107, 2.6603639125823975, 4.478948593139648, 2.788125991821289]",1438,"[2.333354949951172, 16.84025001525879]","[-0.5520124435424805, 5.90018367767334]",-8.073225,-5.710298,intuitive,False,-32.2929,-11.420596,intuitive,False,-13.677,-11.417242,intuitive,False,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,44,5.401538,6532,"[1.0550745725631714, 7.936875820159912, 5.210886001586914, 6.614638805389404]","[1.998862862586975, 8.594888687133789, 4.960511684417725, 3.9211313724517822]",3,"[9.634041786193848, 13.886575698852539]","[3.3625917434692383, 6.523353576660156]",-6.632751,-1.427987,intuitive,False,-26.531004,-2.855974,intuitive,False,-11.354015,-2.775045,intuitive,False,1.5715704,15698,"[-0.11982452124357224, 4.6493988037109375, 6.1226396560668945, 6.152276515960693]","[0.09129292517900467, 0.8305451273918152, 5.040371417999268, 4.63067626953125]",1969,"[2.0974416732788086, 17.104684829711914]","[-2.6985936164855957, 7.935720920562744]",-8.941219,-5.998898,intuitive,False,-35.764877,-11.997796,intuitive,False,-14.21229,-11.995024,intuitive,False,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,45,3.2841525,4455,"[1.4804086685180664, 9.5586576461792, 5.790329933166504, 7.129321098327637]","[3.7133312225341797, 7.417722702026367, 4.628180027008057, 4.645573139190674]",5,"[9.71025562286377, 14.191729545593262]","[4.209792137145996, 7.125024795532227]",-6.372871,-1.8489983,intuitive,False,-25.491484,-3.6979966,intuitive,False,-11.869873,-3.6400254,intuitive,False,1.5581353,16013,"[-0.0947156697511673, 4.448973655700684, 6.8393096923828125, 6.8325371742248535]","[1.3496296405792236, 2.32951283454895, 3.3665835857391357, 3.1410610675811768]",4308,"[1.4564416408538818, 17.84372329711914]","[-1.702017903327942, 3.8288981914520264]",-8.701776,-6.3973336,intuitive,False,-34.807102,-12.794667,intuitive,False,-14.344458,-12.7933,intuitive,False,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,46,4.3297195,2079,"[2.14311146736145, 10.651850700378418, 6.316390037536621, 7.773788928985596]","[2.593924045562744, 10.170454978942871, 5.086443901062012, 4.849855899810791]",4,"[10.052746772766113, 14.697803497314453]","[4.983060359954834, 8.329954147338867]",-5.613582,-1.4333421,intuitive,False,-22.454329,-2.8666842,intuitive,False,-10.741416,-2.8317833,intuitive,False,1.5380597,13513,"[0.14809149503707886, 4.67807149887085, 7.197498321533203, 7.201479434967041]","[-0.0705103725194931, -2.027545690536499, 5.785650730133057, 3.8102660179138184]",6325,"[1.0619920492172241, 17.862838745117188]","[-2.093754291534424, 8.523509979248047]",-8.491955,-6.60992,intuitive,False,-33.96782,-13.21984,intuitive,False,-14.132049,-13.218148,intuitive,False,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,47,3.6127143,1214,"[2.530268430709839, 12.175041198730469, 6.844138145446777, 8.463540077209473]","[2.1687796115875244, 10.252967834472656, 5.607177257537842, 4.8087358474731445]",3,"[10.50511646270752, 14.671527862548828]","[3.0001041889190674, 4.199948787689209]",-5.396224,-1.329863,intuitive,False,-21.584896,-2.659726,intuitive,False,-10.59309,-2.6182384,intuitive,False,1.6524684,13337,"[0.1281273514032364, 3.8623077869415283, 7.989422798156738, 7.749578952789307]","[-0.23233671486377716, 0.29751336574554443, 5.133486747741699, 4.106320381164551]",8790,"[0.6587696075439453, 18.348289489746094]","[0.8789579272270203, 1.9634202718734741]",-7.767569,-6.721125,intuitive,False,-31.070276,-13.44225,intuitive,False,-13.97181,-13.441168,intuitive,False,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,48,3.815752,852,"[2.8060038089752197, 13.545510292053223, 7.463479995727539, 9.088798522949219]","[0.4120239317417145, 8.044329643249512, 6.521742343902588, 6.006918430328369]",3,"[10.598252296447754, 14.500642776489258]","[-2.024796724319458, 4.271554470062256]",-4.506251,-1.2180531,intuitive,False,-18.025003,-2.4361062,intuitive,False,-10.187164,-2.3949146,intuitive,False,1.0972564,14122,"[0.08827027678489685, 3.7281503677368164, 8.623964309692383, 8.270750999450684]","[0.1123199388384819, 2.889223575592041, 5.277555465698242, 6.3443098068237305]",8410,"[0.7599518895149231, 17.729145050048828]","[0.42616501450538635, 4.526786804199219]",-7.420477,-6.955475,intuitive,False,-29.681908,-13.91095,intuitive,False,-14.580536,-13.9088545,intuitive,False,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,49,3.839545,800,"[2.7834653854370117, 14.412980079650879, 8.128979682922363, 9.981654167175293]","[3.9692203998565674, 9.46977710723877, 3.1470468044281006, 4.349027633666992]",3,"[9.923001289367676, 14.248696327209473]","[5.967614650726318, 5.861433506011963]",-3.9086316,-1.51353,intuitive,False,-15.634526,-3.02706,intuitive,False,-10.122265,-2.9827278,intuitive,False,0.95559824,13705,"[0.09991463273763657, 4.062888145446777, 9.205934524536133, 9.29184341430664]","[0.1203608363866806, -0.008157004602253437, 3.0584938526153564, 3.6028146743774414]",7898,"[0.7840014100074768, 17.67006492614746]","[1.1900628805160522, 4.596524715423584]",-6.9749227,-7.058608,correct,True,-27.89969,-14.117216,intuitive,False,-14.799269,-14.115182,intuitive,False,The capital
