task,item_id,entity_type,entity,correct,intuitive,intuitive_2,question,prefix,population_correct,population_intuitive,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_intuitive_first_token,logits_intuitive,logits_deltas_intuitive,mean_logprob_correct,mean_logprob_intuitive,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_intuitive,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_intuitive,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_intuitive_first_token,control_logits_intuitive,control_logits_deltas_intuitive,control_mean_logprob_correct,control_mean_logprob_intuitive,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_intuitive,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_intuitive,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,17,1.7866113,8457,"[0.9968523383140564, 12.137176513671875]","[2.4248881340026855, 4.207601070404053]",65,[5.833140850067139],[1.750638723373413],-8.084447,-8.60628,correct,True,-16.168894,-8.60628,intuitive,False,-13.442576,-8.60628,intuitive,False,3.1970193,21949,"[-1.4685537815093994, 12.21052360534668]","[0.2021440714597702, 4.692720890045166]",15937,[-0.5537317991256714],[-0.08446481078863144],-9.155245,-13.910912,correct,True,-18.31049,-13.910912,intuitive,False,-14.825733,-13.910912,intuitive,False,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,18,0.6659345,4016,"[1.8024766445159912, 12.038290023803711]","[4.85082483291626, 7.003325939178467]",73,[5.632890224456787],[13.784276008605957],-9.260679,-10.674892,correct,True,-18.521358,-10.674892,intuitive,False,-14.505301,-10.674892,intuitive,False,3.761141,20861,"[-1.2196842432022095, 12.11650276184082]","[0.6431629657745361, 7.544844150543213]",16162,[-0.5121071934700012],[4.912685871124268],-9.346908,-13.814955,correct,True,-18.693815,-13.814955,intuitive,False,-14.5225315,-13.814955,intuitive,False,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,19,1.6553304,846,"[3.2881951332092285, 12.913802146911621]","[3.9453043937683105, 7.6188836097717285]",8,[9.802885055541992],[22.8591251373291],-7.6660757,-4.8923426,intuitive,False,-15.332151,-4.8923426,intuitive,False,-11.407026,-4.8923426,intuitive,False,4.280783,20103,"[-0.8894550204277039, 13.104829788208008]","[-1.2455371618270874, 7.571952819824219]",7495,[1.0196207761764526],[1.678432583808899],-9.180097,-12.298321,correct,True,-18.360193,-12.298321,intuitive,False,-14.2073965,-12.298321,intuitive,False,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,20,1.1314197,321,"[4.243927955627441, 13.628002166748047]","[8.142330169677734, 8.217174530029297]",1,[16.839393615722656],[8.714747428894043],-9.056182,-0.37830418,intuitive,False,-18.112364,-0.37830418,intuitive,False,-12.973766,-0.37830418,intuitive,False,2.5835419,21960,"[-1.1620242595672607, 13.700303077697754]","[0.32768404483795166, 6.91176176071167]",5451,[1.410342812538147],[-0.7659507393836975],-9.885788,-13.3397875,correct,True,-19.771576,-13.3397875,intuitive,False,-15.912155,-13.3397875,intuitive,False,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,21,1.1755748,59,"[6.687496662139893, 14.652227401733398]","[10.434221267700195, 8.295855522155762]",1,[17.267154693603516],[0.5952163934707642],-7.2802534,-0.51150924,intuitive,False,-14.560507,-0.51150924,intuitive,False,-11.091166,-0.51150924,intuitive,False,2.8743837,20070,"[-0.9332289099693298, 14.237714767456055]","[2.2730348110198975, 6.2192063331604]",7009,[1.025264024734497],[5.516876220703125],-9.296561,-13.459081,correct,True,-18.593122,-13.459081,intuitive,False,-15.417573,-13.459081,intuitive,False,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,22,1.555224,17,"[9.390871047973633, 15.877131462097168]","[5.053046703338623, 11.204143524169922]",1,[15.725144386291504],[-1.830742597579956],-4.1572495,-0.54351366,intuitive,False,-8.314499,-0.54351366,intuitive,False,-6.877789,-0.54351366,intuitive,False,1.7763176,15630,"[-0.30497702956199646, 14.4843168258667]","[-2.335266351699829, 5.749640464782715]",2340,[2.2943191528320312],[1.1547425985336304],-9.056629,-13.071848,correct,True,-18.113258,-13.071848,intuitive,False,-15.6711445,-13.071848,intuitive,False,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,23,2.1861432,11,"[10.081915855407715, 17.797592163085938]","[9.221700668334961, 7.989966869354248]",1,[14.414206504821777],[16.75358009338379],-2.8834481,-1.2612293,intuitive,False,-5.7668962,-1.2612293,intuitive,False,-5.593514,-1.2612293,intuitive,False,1.0809904,19929,"[-0.7760446071624756, 14.934556007385254]","[1.4141817092895508, 5.778066158294678]",2268,[2.3921895027160645],[2.0061113834381104],-9.491524,-13.840317,correct,True,-18.983047,-13.840317,intuitive,False,-17.00855,-13.840317,intuitive,False,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,24,0.8285783,6,"[11.69003963470459, 18.73541259765625]","[11.293338775634766, 8.211417198181152]",1,[17.67878532409668],[-3.7856929302215576],-3.3363705,-0.6290757,intuitive,False,-6.672741,-0.6290757,intuitive,False,-6.6178284,-0.6290757,intuitive,False,1.3778265,15839,"[-0.4006105065345764, 15.308316230773926]","[2.044220447540283, 6.844611167907715]",1411,[2.6686506271362305],[2.944423198699951],-8.677398,-12.974366,correct,True,-17.354795,-12.974366,intuitive,False,-16.043629,-12.974366,intuitive,False,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,25,1.2425736,3,"[13.53178882598877, 19.55515480041504]","[6.676355361938477, 10.794230461120605]",1,[15.83903694152832],[5.204733848571777],-1.4884024,-0.6621941,intuitive,False,-2.9768047,-0.6621941,intuitive,False,-2.9694426,-0.6621941,intuitive,False,1.3075163,12847,"[0.010446321219205856, 15.733095169067383]","[1.3218822479248047, 9.968685150146484]",858,[3.081448554992676],[-0.2994083762168884],-7.9340057,-12.431548,correct,True,-15.868011,-12.431548,intuitive,False,-15.50255,-12.431548,intuitive,False,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,26,1.2162048,3,"[14.158750534057617, 21.328664779663086]","[5.136648178100586, -0.2681453227996826]",1,[15.981413841247559],[-0.585128903388977],-1.177643,-0.53163135,intuitive,False,-2.355286,-0.53163135,intuitive,False,-2.354292,-0.53163135,intuitive,False,1.1154974,9684,"[0.24942441284656525, 17.114574432373047]","[-0.04091693088412285, 2.0238945484161377]",868,[2.879302740097046],[0.5262810587882996],-7.826982,-12.956527,correct,True,-15.653964,-12.956527,intuitive,False,-15.586406,-12.956527,intuitive,False,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,27,1.5538343,2,"[14.362412452697754, 20.014652252197266]","[6.461989879608154, 7.075121879577637]",1,[14.768684387207031],[2.4450578689575195],-0.54837954,-0.6882438,correct,True,-1.0967591,-0.6882438,intuitive,False,-1.094517,-0.6882438,intuitive,False,2.4707277,8667,"[0.23314319550991058, 16.69996452331543]","[0.9264822006225586, 1.3826966285705566]",754,[2.877260684967041],[1.1471267938613892],-7.0740113,-11.441834,correct,True,-14.148023,-11.441834,intuitive,False,-14.085953,-11.441834,intuitive,False,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,28,1.6010494,1,"[14.504961967468262, 20.529664993286133]","[2.4760255813598633, 5.4372124671936035]",2,[13.853301048278809],[3.9482524394989014],-0.30575752,-1.2623707,correct,True,-0.61151505,-1.2623707,correct,True,-0.61070466,-1.2623707,correct,True,2.3635554,6768,"[0.397032767534256, 16.0733585357666]","[0.6078845858573914, 0.013027869164943695]",635,[2.904536485671997],[1.774953007698059],-6.9293313,-11.292705,correct,True,-13.858663,-11.292705,intuitive,False,-13.800208,-11.292705,intuitive,False,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,29,1.9320717,1,"[13.864079475402832, 20.62620735168457]","[6.375028610229492, 5.4751811027526855]",2,[13.58720874786377],[0.6285490393638611],-0.47787902,-1.2321193,correct,True,-0.95575804,-1.2321193,correct,True,-0.9552428,-1.2321193,correct,True,2.37236,4986,"[0.498475044965744, 15.327475547790527]","[2.0787837505340576, 1.934462547302246]",457,[3.1124582290649414],[-0.3854410946369171],-6.784675,-10.88989,correct,True,-13.56935,-10.88989,intuitive,False,-13.503873,-10.88989,intuitive,False,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,30,2.3746853,1,"[14.859041213989258, 21.51766014099121]","[3.4354779720306396, 8.674063682556152]",5,[12.530253410339355],[5.680246353149414],-0.50931907,-3.347118,correct,True,-1.0186381,-3.347118,correct,True,-1.0183299,-3.347118,correct,True,2.2269588,2362,"[1.057715892791748, 14.97936725616455]","[-0.9790143370628357, -1.9833769798278809]",584,[2.7821528911590576],[0.6109614968299866],-6.366612,-10.948467,correct,True,-12.733224,-10.948467,intuitive,False,-12.672904,-10.948467,intuitive,False,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,31,4.155676,6,"[12.389396667480469, 19.31138801574707]",,4,[12.76103401184082],,-1.5270281,-2.6758256,correct,True,-3.0540562,-2.6758256,intuitive,False,-3.047465,-2.6758256,intuitive,False,3.0454934,1945,"[0.01634431816637516, 10.478384017944336]",,226,[2.696493148803711],,-6.0027714,-8.996368,correct,True,-12.005543,-8.996368,intuitive,False,-11.6765175,-8.996368,intuitive,False,The capital
capitals-recall,19,state,Kansas,Topeka,Wichita,,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,0,8.632736,2877,"[1.045691967010498, 0.9823419451713562, 0.0810299664735794]","[-0.8857070803642273, 0.1397072672843933, -0.46761542558670044]",353,"[2.4461092948913574, -1.560630202293396, 1.9877309799194336]","[-1.1262621879577637, 4.395186424255371, 5.919267177581787]",-10.277934,-9.853406,intuitive,False,-30.833801,-29.560219,intuitive,False,-9.649751,-8.249333,intuitive,False,8.7848835,813,"[2.9650650024414062, 0.797480583190918, 0.14577870070934296]","[0.07124947011470795, 0.05341308191418648, -0.33123916387557983]",17040,"[-0.4563376009464264, -1.5729702711105347, 1.9760572910308838]","[-2.006887674331665, 3.2459311485290527, 7.06856107711792]",-10.019309,-11.1395235,correct,True,-30.057926,-33.41857,correct,True,-8.57617,-11.997573,correct,True,The capital
capitals-recall,19,state,Kansas,Topeka,Wichita,,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,1,8.221132,9206,"[0.35030657052993774, 0.8242200613021851, -0.32505831122398376]","[0.19941429793834686, 0.4753340482711792, 3.882155656814575]",3389,"[1.493592381477356, 1.21786630153656, 5.579373836517334]","[-1.178742527961731, 0.617341935634613, 0.6783589124679565]",-11.3322525,-8.611937,intuitive,False,-33.996758,-25.83581,intuitive,False,-11.021885,-9.878599,intuitive,False,7.561443,5667,"[1.8654028177261353, 0.6498627662658691, -0.17943646013736725]","[-1.0542380809783936, 0.513160228729248, 5.0971221923828125]",27784,"[-1.7630563974380493, 0.6943897008895874, 6.469314098358154]","[-2.31830096244812, -1.5324548482894897, 0.4133061468601227]",-11.1236925,-9.95264,intuitive,False,-33.37108,-29.857918,intuitive,False,-10.696566,-14.325026,correct,True,The capital
capitals-recall,19,state,Kansas,Topeka,Wichita,,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,2,8.684356,10738,"[0.35322460532188416, 0.8615625500679016, 2.613396167755127]","[-0.16869622468948364, 1.6579822301864624, 2.016498327255249]",9567,"[0.5185179710388184, 1.3150203227996826, 4.430256366729736]","[1.8041585683822632, -1.9691603183746338, 0.22070346772670746]",-10.695445,-9.459079,intuitive,False,-32.086334,-28.377235,intuitive,False,-11.13164,-10.966347,intuitive,False,8.166923,11485,"[1.0147216320037842, 0.7235207557678223, 3.4386119842529297]","[2.011667013168335, 3.277523994445801, 2.051826000213623]",30111,"[-2.4005484580993652, -0.13666434586048126, 4.871660232543945]","[-0.6732938885688782, 3.486480951309204, 1.0208747386932373]",-10.268628,-11.063946,correct,True,-30.805883,-33.191837,correct,True,-11.536099,-14.95137,correct,True,The capital
capitals-recall,19,state,Kansas,Topeka,Wichita,,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,3,8.729802,12039,"[0.21150578558444977, 1.4943625926971436, 3.159623146057129]","[3.228137493133545, 0.21112333238124847, -1.1477829217910767]",5953,"[1.140758752822876, 0.026732293888926506, 3.4195826053619385]","[2.0852630138397217, 4.158782005310059, 4.055318832397461]",-10.227356,-10.037528,intuitive,False,-30.682068,-30.112583,intuitive,False,-11.289509,-10.360256,intuitive,False,7.861866,6524,"[1.712153673171997, 2.307452917098999, 3.7525475025177]","[-1.0974092483520508, 1.303248643875122, 0.8296683430671692]",29249,"[-2.061685085296631, 1.9707268476486206, 4.279674530029297]","[-0.17661495506763458, 0.7739208340644836, 2.1221065521240234]",-9.352149,-10.480564,correct,True,-28.056446,-31.441692,correct,True,-10.792917,-14.566757,correct,True,The capital
capitals-recall,19,state,Kansas,Topeka,Wichita,,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,4,8.627158,1373,"[2.4470701217651367, 1.2695890665054321, 1.8695147037506104]","[-1.632185459136963, 4.704573631286621, 2.018866777420044]",1746,"[2.2294068336486816, 2.1749160289764404, 4.695410251617432]","[0.9614486694335938, 1.7915880680084229, -0.8819096088409424]",-9.896718,-8.514108,intuitive,False,-29.690153,-25.542322,intuitive,False,-8.927681,-9.145344,correct,True,8.061556,11484,"[0.8515528440475464, 2.4481265544891357, 3.412665843963623]","[0.4790279269218445, 1.4683212041854858, 2.57698392868042]",27588,"[-1.7189509868621826, 1.9256638288497925, 4.304116725921631]","[-0.519324541091919, 4.041015148162842, -0.9178192019462585]",-9.673436,-10.41599,correct,True,-29.020308,-31.24797,correct,True,-11.572952,-14.143457,correct,True,The capital
capitals-recall,19,state,Kansas,Topeka,Wichita,,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,5,8.557224,6827,"[1.0178217887878418, 3.450225591659546, 2.562410354614258]","[-1.536397933959961, 2.4086906909942627, -2.5274627208709717]",2129,"[2.3092689514160156, 2.7280526161193848, 3.175790786743164]","[-2.6318397521972656, 0.5629817843437195, 0.7933984994888306]",-9.500855,-9.008096,intuitive,False,-28.502567,-27.024286,intuitive,False,-10.636921,-9.345473,intuitive,False,8.143181,11584,"[0.8999926447868347, 2.7184088230133057, 4.022416114807129]","[-0.8229774236679077, 1.3669793605804443, -0.8354587554931641]",27234,"[-1.6104379892349243, 3.622770309448242, 2.8582816123962402]","[-1.6251046657562256, -0.8705960512161255, 2.070441722869873]",-9.459152,-10.402589,correct,True,-28.377457,-31.207767,correct,True,-11.585291,-14.095722,correct,True,The capital
capitals-recall,19,state,Kansas,Topeka,Wichita,,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,6,8.696665,14210,"[0.08737114816904068, 4.3076043128967285, 1.0240542888641357]","[-0.003096936037763953, -1.8267425298690796, -0.3292458653450012]",10396,"[0.6343529224395752, 2.5949361324310303, 3.0932977199554443]","[1.6230919361114502, 3.665194034576416, -0.9928122162818909]",-10.014554,-9.665193,intuitive,False,-30.043663,-28.995577,intuitive,False,-11.754576,-11.207594,intuitive,False,8.304264,14433,"[0.4254607558250427, 2.9847121238708496, 3.095710277557373]","[-0.41430267691612244, 1.2661876678466797, 2.871967315673828]",28674,"[-2.055936098098755, 2.6123368740081787, 3.378593683242798]","[-0.1321914792060852, 2.139355421066284, -2.4974610805511475]",-9.771142,-10.72549,correct,True,-29.313427,-32.176468,correct,True,-11.924044,-14.405439,correct,True,The capital
capitals-recall,19,state,Kansas,Topeka,Wichita,,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,7,8.4017725,16393,"[0.07426782697439194, 3.138021469116211, 0.7369052767753601]","[-2.1276307106018066, 0.7328870296478271, -3.6611268520355225]",7274,"[1.4409394264221191, 4.012861728668213, 2.3957324028015137]","[-2.2163007259368896, 0.9654730558395386, 1.3698467016220093]",-10.753575,-9.370628,intuitive,False,-32.260727,-28.111885,intuitive,False,-12.150925,-10.784252,intuitive,False,8.421438,16501,"[0.1943422108888626, 3.2687482833862305, 3.97432541847229]","[1.1232678890228271, 1.0052571296691895, -0.8465293645858765]",28137,"[-1.8085628747940063, 3.3168396949768066, 2.125217914581299]","[-2.0919859409332275, 2.391901969909668, -1.3137540817260742]",-9.5461855,-10.829491,correct,True,-28.638557,-32.488472,correct,True,-12.15507,-14.157976,correct,True,The capital
capitals-recall,19,state,Kansas,Topeka,Wichita,,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,The capital of Kansas is,8,8.1123,24410,"[-0.954383909702301, 3.2159640789031982, -0.8184652924537659]","[1.9770606756210327, 1.5868244171142578, 4.353252410888672]",16875,"[0.22657330334186554, 4.133260726928711, 2.6709630489349365]","[1.2488797903060913, -0.1085381954908371, 1.2337192296981812]",-11.679521,-9.714829,intuitive,False,-35.038563,-29.144487,intuitive,False,-13.497574,-12.316616,intuitive,False,8.468686,14143,"[0.6006401777267456, 3.558075189590454, 3.191906213760376]","[-0.01844785176217556, 3.0878353118896484, 2.824958562850952]",30017,"[-2.396510362625122, 4.158718109130859, 1.5499780178070068]","[-0.6472482085227966, 2.3805034160614014, 0.46529725193977356]",-9.575462,-10.992966,correct,True,-28.726387,-32.978897,correct,True,-11.811533,-14.808683,correct,True,The capital
