task,item_id,entity_type,entity,correct,intuitive,intuitive_2,question,prefix,population_correct,population_intuitive,population_ratio,condition,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_intuitive_first_token,logits_intuitive,logits_deltas_intuitive,mean_logprob_correct,mean_logprob_intuitive,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_intuitive,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_intuitive,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_intuitive_first_token,control_logits_intuitive,control_logits_deltas_intuitive,control_mean_logprob_correct,control_mean_logprob_intuitive,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_intuitive,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_intuitive,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
capitals-recognition,22,state,Maine,Augusta,Portland,,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,correct_first,True,"The capital of Maine is either Augusta or Portland. In fact,","The capital of Maine is either Augusta or Portland. In fact, the capital of Maine is",23,2.585124,219,"[5.191021919250488, 10.050084114074707]","[5.3017072677612305, -0.022742660716176033]",1,"[14.336175918579102, 13.871771812438965]","[0.19616369903087616, 8.778820991516113]",-6.7268543,-0.62090254,intuitive,False,-13.453709,-1.2418051,intuitive,False,-9.94057,-0.7954159,intuitive,False,1.0809904,17681,"[-0.45855024456977844, 9.146281242370605]","[-0.27983227372169495, 0.2185257524251938]",4917,"[1.5356489419937134, 10.1934175491333]","[-2.8378329277038574, 2.964228630065918]",-10.269184,-9.604564,intuitive,False,-20.538368,-19.209127,intuitive,False,-16.691055,-14.6968565,intuitive,False,The capital
capitals-recognition,22,state,Maine,Augusta,Portland,,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,correct_first,True,"The capital of Maine is either Augusta or Portland. In fact,","The capital of Maine is either Augusta or Portland. In fact, the capital of Maine is",24,2.379303,91,"[6.125950336456299, 9.770627975463867]","[18.41480827331543, 2.631930112838745]",2,"[13.338799476623535, 15.33896541595459]","[-1.0177814960479736, 6.093209266662598]",-6.2088537,-0.8140285,intuitive,False,-12.417707,-1.628057,intuitive,False,-8.765184,-1.5523355,intuitive,False,1.3778265,16503,"[-0.48795926570892334, 8.691609382629395]","[-0.20064076781272888, 1.123958706855774]",7728,"[0.7838501334190369, 10.23760986328125]","[-3.8360161781311035, 4.309286117553711]",-9.915778,-9.558912,intuitive,False,-19.831556,-19.117825,intuitive,False,-16.130976,-14.859167,intuitive,False,The capital
capitals-recognition,22,state,Maine,Augusta,Portland,,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,correct_first,True,"The capital of Maine is either Augusta or Portland. In fact,","The capital of Maine is either Augusta or Portland. In fact, the capital of Maine is",25,3.838172,8,"[10.099939346313477, 9.865866661071777]","[10.871676445007324, 12.353994369506836]",2,"[12.175505638122559, 15.625679016113281]","[9.789209365844727, 6.264988899230957]",-3.5208716,-0.936473,intuitive,False,-7.0417433,-1.872946,intuitive,False,-3.9105792,-1.8350129,intuitive,False,1.3075163,16680,"[-0.49918049573898315, 8.477215766906738]","[2.392456531524658, 5.088469505310059]",12841,"[0.010721903294324875, 10.673707962036133]","[-0.12815362215042114, 1.99693763256073]",-9.975582,-9.27005,intuitive,False,-19.951164,-18.5401,intuitive,False,-16.012178,-15.5022745,intuitive,False,The capital
capitals-recognition,22,state,Maine,Augusta,Portland,,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,correct_first,True,"The capital of Maine is either Augusta or Portland. In fact,","The capital of Maine is either Augusta or Portland. In fact, the capital of Maine is",26,2.7371445,4,"[11.94957447052002, 12.745418548583984]","[1.2327122688293457, 8.31425952911377]",1,"[13.553321838378906, 16.327245712280273]","[-4.3494720458984375, 4.470862865447998]",-1.5251063,-0.47955564,intuitive,False,-3.0502126,-0.9591113,intuitive,False,-2.5422392,-0.93849194,intuitive,False,1.1154974,11738,"[-0.04178862273693085, 9.467730522155762]","[0.9403095245361328, 7.466560363769531]",11495,"[-0.013006017543375492, 10.63899040222168]","[0.16970385611057281, -1.4299222230911255]",-9.264694,-9.412433,correct,True,-18.529388,-18.824865,correct,True,-15.877619,-15.848836,intuitive,False,The capital
capitals-recognition,22,state,Maine,Augusta,Portland,,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,correct_first,True,"The capital of Maine is either Augusta or Portland. In fact,","The capital of Maine is either Augusta or Portland. In fact, the capital of Maine is",27,3.14395,4,"[11.666961669921875, 14.049541473388672]","[6.889936447143555, 10.12680435180664]",2,"[12.067107200622559, 16.63580322265625]","[3.477074384689331, 10.125253677368164]",-1.1901389,-0.95423967,intuitive,False,-2.3802779,-1.9084793,intuitive,False,-2.2924032,-1.8922576,intuitive,False,2.4707277,9275,"[0.13471826910972595, 10.565735816955566]","[1.153525710105896, 4.10248327255249]",10025,"[0.019036004319787025, 9.560840606689453]","[0.2202722132205963, 3.749778985977173]",-7.796755,-9.295109,correct,True,-15.59351,-18.590218,correct,True,-14.184378,-14.300059,correct,True,The capital
capitals-recognition,22,state,Maine,Augusta,Portland,,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,correct_first,True,"The capital of Maine is either Augusta or Portland. In fact,","The capital of Maine is either Augusta or Portland. In fact, the capital of Maine is",28,3.134438,1,"[12.344573974609375, 15.6491117477417]","[7.141910552978516, 2.746907949447632]",2,"[11.898457527160645, 18.495136260986328]","[7.405252933502197, 11.969054222106934]",-0.5714945,-0.7883124,correct,True,-1.142989,-1.5766248,correct,True,-1.1270471,-1.5731635,correct,True,2.3635554,7021,"[0.349325567483902, 10.89309024810791]","[0.3646790683269501, 6.373377799987793]",8620,"[0.06047039479017258, 9.767013549804688]","[0.7146755456924438, 3.343000888824463]",-7.440757,-8.978728,correct,True,-14.881514,-17.957457,correct,True,-13.847916,-14.13677,correct,True,The capital
capitals-recognition,22,state,Maine,Augusta,Portland,,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,correct_first,True,"The capital of Maine is either Augusta or Portland. In fact,","The capital of Maine is either Augusta or Portland. In fact, the capital of Maine is",29,2.562862,1,"[12.966484069824219, 15.394289016723633]","[13.009027481079102, 19.567665100097656]",2,"[12.606876373291016, 20.233898162841797]","[7.639421463012695, 9.498763084411621]",-0.45597306,-0.6262204,correct,True,-0.9119461,-1.2524408,correct,True,-0.89223653,-1.2518442,correct,True,2.37236,5331,"[0.4045591652393341, 11.879886627197266]","[-0.18112803995609283, 11.505780220031738]",6212,"[0.2002866566181183, 9.938423156738281]","[2.836400032043457, 6.49444055557251]",-7.060393,-9.28126,correct,True,-14.120786,-18.56252,correct,True,-13.597789,-13.802061,correct,True,The capital
capitals-recognition,22,state,Maine,Augusta,Portland,,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,correct_first,True,"The capital of Maine is either Augusta or Portland. In fact,","The capital of Maine is either Augusta or Portland. In fact, the capital of Maine is",30,1.4288411,1,"[15.988500595092773, 20.97953987121582]","[6.6789655685424805, 11.689420700073242]",2,"[13.978727340698242, 21.846712112426758]","[5.833334922790527, 11.564916610717773]",-0.16298017,-1.167809,correct,True,-0.32596034,-2.335618,correct,True,-0.32573637,-2.3355095,correct,True,2.2269588,3833,"[0.3241552710533142, 14.469647407531738]","[-1.3834493160247803, 7.109302520751953]",2463,"[0.9972755312919617, 11.068779945373535]","[-0.005512733478099108, 6.612492561340332]",-6.7848725,-9.24732,correct,True,-13.569745,-18.49464,correct,True,-13.406466,-12.733345,intuitive,False,The capital
capitals-recognition,22,state,Maine,Augusta,Portland,,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,correct_first,True,"The capital of Maine is either Augusta or Portland. In fact,","The capital of Maine is either Augusta or Portland. In fact, the capital of Maine is",31,2.7363052,1,"[16.618881225585938, 23.587135314941406]",,3,"[14.525185585021973, 23.251331329345703]",,-0.3540659,-1.4007021,correct,True,-0.7081318,-2.8014042,correct,True,-0.70611024,-2.7998059,correct,True,3.0454934,3330,"[-0.8973021507263184, 17.20374298095703]",,1149,"[0.779589831829071, 13.950430870056152]",,-6.4333267,-7.7619457,correct,True,-12.866653,-15.523891,correct,True,-12.590163,-10.913272,intuitive,False,The capital
capitals-recognition,22,state,Maine,Augusta,Portland,,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,intuitive_first,False,"The capital of Maine is either Portland or Augusta. In fact,","The capital of Maine is either Portland or Augusta. In fact, the capital of Maine is",0,8.53426,3777,"[0.9121003746986389, 3.314922332763672]","[-1.5570093393325806, 4.596590518951416]",12708,"[-0.4354822039604187, 4.029802322387695]","[2.155881643295288, 5.576034069061279]",-9.093707,-9.166706,correct,True,-18.187414,-18.333412,correct,True,-9.926096,-11.273678,correct,True,8.784887,11572,"[0.2717941105365753, 2.813544511795044]","[-1.8093944787979126, 6.622091293334961]",4624,"[1.429991364479065, 3.015493154525757]","[0.6624963879585266, 6.395053386688232]",-10.038862,-9.03691,intuitive,False,-20.077724,-18.07382,intuitive,False,-11.269441,-10.111244,intuitive,False,The capital
capitals-recognition,22,state,Maine,Augusta,Portland,,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,intuitive_first,False,"The capital of Maine is either Portland or Augusta. In fact,","The capital of Maine is either Portland or Augusta. In fact, the capital of Maine is",1,8.697384,11945,"[-0.15327352285385132, 4.654056072235107]","[1.2446972131729126, 2.0051774978637695]",5234,"[0.9005181193351746, 5.828741550445557]","[2.9885919094085693, 4.544434070587158]",-8.900512,-7.8871403,intuitive,False,-17.801023,-15.774281,intuitive,False,-11.254825,-10.201033,intuitive,False,7.561444,25144,"[-1.1718647480010986, 5.792706489562988]","[-1.5151569843292236, 4.370364189147949]",8336,"[1.3641444444656372, 6.160210132598877]","[-1.8417593240737915, 5.033499717712402]",-9.650875,-8.240824,intuitive,False,-19.30175,-16.481647,intuitive,False,-13.733833,-11.1978245,intuitive,False,The capital
capitals-recognition,22,state,Maine,Augusta,Portland,,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,intuitive_first,False,"The capital of Maine is either Portland or Augusta. In fact,","The capital of Maine is either Portland or Augusta. In fact, the capital of Maine is",2,8.903806,8317,"[0.4897022247314453, 4.614187717437744]","[-1.312222957611084, 2.1967976093292236]",1598,"[2.080233573913574, 6.696115493774414]","[-0.0766012966632843, 1.6051607131958008]",-8.75002,-6.9844084,intuitive,False,-17.50004,-13.968817,intuitive,False,-10.680325,-9.089793,intuitive,False,8.166924,27796,"[-1.5843842029571533, 6.6626434326171875]","[-0.40391042828559875, 1.6804676055908203]",16852,"[0.2763773500919342, 7.250726222991943]","[-0.2345300167798996, 2.760598659515381]",-9.46388,-8.30549,intuitive,False,-18.92776,-16.61098,intuitive,False,-14.135204,-12.274443,intuitive,False,The capital
capitals-recognition,22,state,Maine,Augusta,Portland,,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,intuitive_first,False,"The capital of Maine is either Portland or Augusta. In fact,","The capital of Maine is either Portland or Augusta. In fact, the capital of Maine is",3,8.612375,13367,"[-0.19576214253902435, 4.537330150604248]","[0.57855224609375, 3.483682870864868]",3181,"[1.55418062210083, 5.351877689361572]","[0.12043818086385727, -0.4417814314365387]",-9.208811,-7.920081,intuitive,False,-18.417622,-15.840162,intuitive,False,-11.491162,-9.7412195,intuitive,False,7.861868,26614,"[-1.3410331010818481, 6.022959232330322]","[0.38630756735801697, 3.509226083755493]",17650,"[0.08547258377075195, 6.647736549377441]","[-1.0671656131744385, -2.4168522357940674]",-9.88571,-8.820862,intuitive,False,-19.77142,-17.641724,intuitive,False,-13.846104,-12.419598,intuitive,False,The capital
capitals-recognition,22,state,Maine,Augusta,Portland,,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,intuitive_first,False,"The capital of Maine is either Portland or Augusta. In fact,","The capital of Maine is either Portland or Augusta. In fact, the capital of Maine is",4,8.526648,8270,"[0.26491647958755493, 5.1340227127075195]","[-0.9599666595458984, 1.9862148761749268]",4362,"[1.0950802564620972, 4.290101051330566]","[0.834632396697998, 3.198566198348999]",-8.694549,-8.689236,intuitive,False,-17.389097,-17.378471,intuitive,False,-10.952832,-10.122668,intuitive,False,8.061558,23485,"[-0.886064887046814, 6.505915641784668]","[0.061336565762758255, 1.974341869354248]",20625,"[-0.42619699239730835, 3.4980902671813965]","[1.7616081237792969, 1.8840266466140747]",-9.31649,-10.682482,correct,True,-18.63298,-21.364964,correct,True,-13.31057,-12.850702,intuitive,False,The capital
capitals-recognition,22,state,Maine,Augusta,Portland,,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,intuitive_first,False,"The capital of Maine is either Portland or Augusta. In fact,","The capital of Maine is either Portland or Augusta. In fact, the capital of Maine is",5,8.755445,12937,"[-0.3277580738067627, 5.211696624755859]","[3.6149468421936035, 3.170231342315674]",3972,"[1.3058664798736572, 5.1370134353637695]","[1.8305646181106567, -1.0586880445480347]",-9.075982,-8.119112,intuitive,False,-18.151964,-16.238224,intuitive,False,-11.571983,-9.938358,intuitive,False,8.143179,22409,"[-0.6784968376159668, 6.343259811401367]","[0.0014770184643566608, 3.833106279373169]",14575,"[0.471874862909317, 3.8755111694335938]","[4.819848537445068, 5.060966491699219]",-9.42404,-10.047425,correct,True,-18.84808,-20.09485,correct,True,-13.163782,-12.01341,intuitive,False,The capital
capitals-recognition,22,state,Maine,Augusta,Portland,,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,intuitive_first,False,"The capital of Maine is either Portland or Augusta. In fact,","The capital of Maine is either Portland or Augusta. In fact, the capital of Maine is",6,8.77563,4096,"[1.4845749139785767, 6.049406051635742]","[2.8431050777435303, 0.14999236166477203]",2458,"[2.0226075649261475, 3.5552284717559814]","[-0.3169463574886322, -6.203897953033447]",-7.8742514,-8.931581,correct,True,-15.748503,-17.863161,correct,True,-9.979687,-9.441654,intuitive,False,8.304264,21615,"[-0.5794307589530945, 7.268957614898682]","[-0.5432314872741699, 1.6872811317443848]",3382,"[2.4177496433258057, 5.793561935424805]","[-0.3685564398765564, 0.09692870825529099]",-8.918531,-8.126591,intuitive,False,-17.837063,-16.253181,intuitive,False,-12.928935,-9.931755,intuitive,False,The capital
capitals-recognition,22,state,Maine,Augusta,Portland,,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,intuitive_first,False,"The capital of Maine is either Portland or Augusta. In fact,","The capital of Maine is either Portland or Augusta. In fact, the capital of Maine is",7,8.59489,1051,"[2.71955943107605, 4.978044509887695]","[-0.9506545066833496, -0.08395509421825409]",3420,"[1.6198590993881226, -0.27189743518829346]","[0.14955954253673553, -0.9862116575241089]",-7.729569,-10.779051,correct,True,-15.459138,-21.558102,correct,True,-8.711601,-9.811302,correct,True,8.421436,22817,"[-0.7158410549163818, 7.439749240875244]","[-0.8415433168411255, 2.6008832454681396]",5577,"[1.9133658409118652, 5.37103271484375]","[-1.600358247756958, 1.2261189222335815]",-8.894337,-8.537416,intuitive,False,-17.788673,-17.074833,intuitive,False,-13.065254,-10.436047,intuitive,False,The capital
capitals-recognition,22,state,Maine,Augusta,Portland,,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,intuitive_first,False,"The capital of Maine is either Portland or Augusta. In fact,","The capital of Maine is either Portland or Augusta. In fact, the capital of Maine is",8,8.155483,3130,"[1.961639642715454, 4.527467250823975]","[-0.6745202541351318, 2.9258384704589844]",4567,"[1.5433037281036377, -0.791872501373291]","[0.28004953265190125, 2.061810255050659]",-8.455103,-11.248657,correct,True,-16.910206,-22.497314,correct,True,-9.846982,-10.265318,correct,True,8.468683,24784,"[-0.9537165760993958, 7.9499616622924805]","[-0.5263622403144836, 1.8491716384887695]",10846,"[1.0790163278579712, 5.510617733001709]","[1.2363568544387817, 0.49151182174682617]",-8.813599,-8.8241415,correct,True,-17.627197,-17.648283,correct,True,-13.3658905,-11.333158,intuitive,False,The capital
capitals-recognition,22,state,Maine,Augusta,Portland,,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,intuitive_first,False,"The capital of Maine is either Portland or Augusta. In fact,","The capital of Maine is either Portland or Augusta. In fact, the capital of Maine is",9,7.910597,7459,"[1.304530382156372, 5.585129737854004]","[1.572108268737793, 0.8623988628387451]",6587,"[1.472185730934143, 0.33561164140701294]","[0.9846808314323425, 2.2310001850128174]",-8.424582,-10.873408,correct,True,-16.849163,-21.746817,correct,True,-10.986671,-10.8190155,intuitive,False,8.6133175,25082,"[-1.0402752161026, 8.083480834960938]","[2.2229833602905273, -0.597228467464447]",8484,"[1.3888121843338013, 5.087668418884277]","[4.265873908996582, 4.3175225257873535]",-8.578213,-8.7949295,correct,True,-17.156425,-17.589859,correct,True,-13.337951,-10.908863,intuitive,False,The capital
